Clade,Type,Gene,Isolate,Methodology,Genbank,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,Host_Sci_Name,Environment,Ocean,Country,StateRegion,SubRegion,Locale,Latitude,Longitude,Coordinate_Precision,Min_Depth,Max_Depth,Start_Year_Collect,End_Year_Collect,Ref,Redundancy,Species,Potential_Pseudogene_Ref
C,C42a,ITS2,Clus12,DGGE,same_as_FJ529656,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,0,2001,2001,Stat_2008_Coral_Reefs_27_763,Same_as_C42 (type 1),NA,NA
C,C42a,ITS2,Clus12,DGGE,same_as_FJ529656,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site C,-23.433464,151.944804,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,Same_as_C42 (type 1),NA,NA
C,C42b,ITS2,Clus12,DGGE,same_as_AY765403,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site J,-23.497859,152.060235,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,NA,NA,NA
C,C42b,ITS2,Clus12,DGGE,same_as_AY765403,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Australia,Great Barrier Reef,One Tree Island,Site F,-23.490371,152.075065,200,0,4,2001,2001,Stat_2008_Coral_Reefs_27_763,NA,NA,NA
C,C42b,ITS2,Clus12,DGGE,same_as_AY765403,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site I,-23.485794,152.066226,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,NA,NA,NA
C,C42b,ITS2,Clus12,DGGE,same_as_AY765403,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site H,-23.482469,152.074103,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,NA,NA,NA
C,C42b,ITS2,Clus12,DGGE,same_as_AY765403,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,0,2001,2001,Stat_2008_Coral_Reefs_27_763,NA,NA,NA
C,C42b,ITS2,Clus12,DGGE,same_as_AY765403,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site C,-23.433464,151.944804,200,12,15,2001,2001,Stat_2008_Coral_Reefs_27_763,NA,NA,NA
C,C45,ITS2,NA,cloning,same_as_EU449103,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-23,16.7473,-169.5093167,100,2,4,2006,2006,Stat_2009_MEPS_386_83,same_as_C1c_C1c.C45,NA,NO_Stat_2009_MEPS_386_83
C,C45,ITS2,NA,cloning,same_as_EU449103,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-1AP,16.7860333,-169.4618333,100,15,20,2006,2006,Stat_2009_MEPS_386_83,same_as_C1c_C1c.C45,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF174574,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Panama,Gulf of Chiriqui,Uva Island,NA,7.805096,-81.714675,12000,2,10,2007,2009,LaJeunesse_2010_Proc_Royal_Soc_B_277_2925,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF174574,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Panama,NA,NA,Gulf of Panama,8.907315,-79.40694,12000,2,10,2007,2009,LaJeunesse_2010_Proc_Royal_Soc_B_277_2925,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF174574,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,France,NA,NA,Clipperton Atoll,10.271207,-109.242423,10000,2,10,2006,2008,LaJeunesse_2010_Proc_Royal_Soc_B_277_2925,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF174574,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Mexico,Oaxaca,Gulf of Tehuantepec,NA,15.529831,-96.516386,45000,2,10,2006,2008,LaJeunesse_2010_Proc_Royal_Soc_B_277_2925,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF174574,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Mexico,Jalisco,Banderas Bay,NA,20.605857,-105.632349,35000,2,10,2006,2008,LaJeunesse_2010_Proc_Royal_Soc_B_277_2925,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF174574,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Mexico,Baja California,La Paz,NA,24.443376,-110.572417,50000,2,10,2006,2008,LaJeunesse_2010_Proc_Royal_Soc_B_277_2925,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF174574,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,,,NA,NA,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF174574,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,,,2001,2001,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Mexico,Baja California,La Paz,NA,24.090809,-110.173139,50000,1,6,2004,2006,LaJeunesse_2008_Limnol_Oceanograph_53_719,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Cape Panwa,7.481125,98.244201,1000,0,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,DGGE,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Indian,Australia,Western Australia,Dampier,NA,-20.663799,116.70846,100000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1a,ITS2,NA,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Cape Panwa,7.481125,98.244201,1000,0,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,same_as_D1b_D5,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Indian,Australia,Western Australia,Dampier,NA,-20.663799,116.70846,100000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,,,NA,NA,Smith_2009_J_Phycol_45_1030,same_as_D1b_D5,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,,,2001,2001,Smith_2009_J_Phycol_45_1030,same_as_D1b_D5,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D5,ITS2,NA,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Racha,7.364345,98.221469,2000,2,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,NA,NA
D,D5,ITS2,NA,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Don,7.432416,98.464195,5900,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,NA,NA
D,D5,ITS2,NA,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Hae,7.450068,98.230912,1500,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,NA,NA
D,D5,ITS2,NA,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Cape Panwa,7.481125,98.244201,1000,0,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,NA,NA
D,D5,ITS2,N/A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Lae,7.411501,98.451796,3500,6,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,NA,NA
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,elegans,Pocillopora eleganms,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Changuu,-6.070491,39.100244,1000,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
C,C1c,ITS2,NA,DGGE,same_as_AY239364,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,elegans,Pocillopora eleganms,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Changuu,-6.070491,39.100244,1000,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,same_as_C45_C1c_C1c.C45,NA,NA
A,A1,ITS2,NA,cloning,same_as_AF333505,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JA-HIMB3,16.7429333,-169.5378167,100,3,7,2006,2006,Stat_2009_MEPS_386_83,NA,same_as_Symbiodinium microadriaticum sub. microadriaticum,NO_Hunter_2007_J_Phycology_43_120
A,A1.2,ITS2,NA,cloning,AB207210,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JA-HIMB3,16.7429333,-169.5378167,100,3,7,2006,2006,Stat_2009_MEPS_386_83,NA,NA,NO_Stat_2009_MEPS_386_83
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Pacific,United States,Hawaiian Islands,Oahu,NA,21.5,-158,50000,20,20,NA,NA,LaJeunesse_2004_Coral_Reefs_23_596,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Pacific,Australia,Great Barrier Reef,Feather Reef,NA,-17.5328028,146.3924694,2000,1,8,2003,2003,LaJeunesse_2004_MEPS_284_147,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Pacific,Japan,Okinawa,Zamami Island,NA,26.2334528,127.3092069,3500,1,10,2002,2002,LaJeunesse_2004_MEPS_284_147,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Bawe,-6.094467,39.072265,1000,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Changuu,-6.070491,39.100244,1000,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Banda Kuu,-5.425601,39.175998,2000,3,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Lae,7.411501,98.451796,3500,6,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
C,C1,ITS2,NA,DGGE,same_as_AF333515,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,Pocillopora eydouxi,in hospite,Pacific,Thailand,Phuket,Similan Islands,Similan,8.344871,97.381451,4500,2,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,NA,same_as_Symbiodinium goreaui,NO_Thornhill_2007_Mol_Ecol_16_5326
